ID,A,B,感情
1_878,母の介護も終わって、父もすでに亡くなってるから、なんだか身軽になった感じです,お疲れ様です、これからやりたいことを自由にできますね,期待する
1_879,子どもの頃にそろばん教室に行っていたから暗算には自信があるんだ,暗算できると便利ですね,自信がある
1_880,実家に帰ったらアルバムが全部処分されてたよ、久々に激怒しちゃったよ、子どもの頃からの私の思い出がー,どうして処分しちゃったんだろう?,激怒する
1_881,今、住んでいるマンションは古いので、いつどこに不具合が出るかビクビクしています,何かあったお宅はあるのかしら,不安に思う
1_882,冬のコートが好きなんだよな、ていうか冬物の服はなんでも好きだな、早く着たい、待ち遠しい,早く寒くなるといいですね,待ち望む
1_883,行ったことのない道を散歩すると、可愛い建物を発見できたりするのが楽しい,建物?城とかかな?,楽しい
1_884,匂いは記憶を呼び覚ますらしいね,そういいますね、思い出す匂いありますか?,懐かしい
1_885,最近、母は記憶を司る前頭葉がイカれたのか、せっかく美味しいものを作って食べてもらっても、すぐに忘れてしまうことがあります、がっかりします,歳を重ねるということはそういうことなのでしょうか,がっかりする
1_886,暑くなると蕁麻疹が出て大変なことになる心構えして、出かける前に休める場所を探しておきます,例えばどんな場所?,心構えする
1_887,ピアノが弾ける人が羨ましいな、ピアノが弾けたらものすごく豊かでおしゃれな人生だったかも,ピアノへの憧れが大きいですね,羨ましい
1_888,最近はちょっとしたことで十分な満足感が得られる気がします,どういうこと?欲求が少なくなった?,満足
1_889,今年のツールドフランスは凄かった、実質最終日、ログリッチェが優勝するってAI以外は誰もが疑わなかったのに世紀の大逆転が起こってしまったんだ,それは見応えがあるね,打ちのめされる
1_890,頑張っているのがバレると恥ずかしいです,恥ずかしいことじゃないと思うけど,恥ずかしい
1_891,道を訊かれることが多いのだけど、できるだけ丁寧に解りやすく説明するようにしています,訊いた人も助かりますね,思いやりを持つ
1_892,元彼と喧嘩をした後なんかに遠くを見つめてため息ついたりしてたな,それはどんな効果があるの?,感傷的になる
1_893,雪国に来て雪がチラチラ降り始めるとすぐに滑らないブーツを買いました、絶対に転びたくないので,打ちどころによっては大変なことになりますもんね,信頼する
1_894,今更PCの基礎知識を人には恥ずかしくて訊けないよね,ググれは何でも教えてくれますもんね,恥じる
1_895,5年前に乳がんの手術はしたのだけれど、再発率が高いのでいつまで経っても心配です,他のがんと比べると乳がんは厄介ですね,懸念する
1_896,姉からブラウス借りてたんだけど、洗濯してる時に何かに引っかかって破いてしまったんだよね,破れ方は酷いの?,誠実な気持ち
1_897,ヤフーでキース・エマーソンの死因を調べたら自殺だったよ、驚いた,何か悩んでいたのでしょうか?,おどろく
1_898,城での生活を想像するとわくわくする、あんなに広いんだから毎日違う部屋で寝たって何日も掛かるね、もちろん天蓋付きのベットでね,維持費が大変ですよ、全部の部屋なんか使わせてもらえるわけがない,わくわくする
1_899,いつもビンの蓋がキチンと閉まってない、絶対旦那なのに自分じゃないって言い張るんだよね,キチンと閉めないと気持ち悪いと思うんだけど,怒る
1_900,息子が難病を克服したの、本当に大変でした,偉かったですね、良かったです,誇りに思う
1_901,ティッシュも一緒に洗濯しちゃった、悲しい,もう1回洗わないと駄目なのかな?,悲しい
1_902,鎌倉に行ってきたんだけど、帰りがとんでもない渋滞でイライラした,鎌倉はいつでも混んでるよね,いらいらする
1_903,白内障の手術を受けることになって先生に「ステロイドは使いたくない」って言ったら、「目の手術にステロイドを使わないなんて聞いたこともない」ってすごい剣幕で叱られて、その後すごく気まずかったんだけど、結局ステロイド使わないで手術をしてくれたんだ,何かあって考えを変えてくれたのかな,感謝する
1_904,今月は支払いが重なってしまって、懐がさみしいです,給料日まで我慢我慢,さびしい
1_905,こんな真夜中インターホンが鳴ってる、怖い、どうしよう,カメラ付きじゃないの?,怖い
1_906,冷凍庫に美味しそうなアイスがあったから食べたら、妹のだったらしくて3日くらいずっと文句言われちゃった、食べ物の恨みは恐ろしいね,そうですよ、人のもの勝手に食べちゃ駄目です,恐ろしい
1_907,たい焼き買いたくて並んでいたら、店員さんが何個買うか訊いてきて「5個」って言ったら、私の後ろで「今日はおしまいです」だって、後ろには3人くらい並んでたんだけど、今度いつ来れるかわからないし5個買っちゃいました,しょうがないよ、早いもの勝ちだよね,うしろめたい
