ID,A,B,感情,対話行為
1_8549,信頼していた先輩から、セクハラ発言を受けて泣いてしまった。,え～！それはショックだね。,悲しい,質問(What)
1_8581,父からプレゼントされた大事な時計の針が、急に動かなくなってしまったんです。,故障ですか。修理店に出してはどうですか？,悲しい,質問(What)
1_8613,仕事に行く時に自分用のお弁当を作って持って行きます。,節約にも良いですね。,悲しい,自己開示
1_8645,学生の頃からずっと好きなマンガ家さんがいて買い集めていたのですが、途中で作者が急逝してしまいました。,それは残念ですね！,悲しい,質問(YesNo)
1_8677,新築祝いに観葉植物をもらいました。,部屋にグリーンがあると和みますね。,悲しい,自己開示
1_8709,この週末は散々でした。,どうしたんですか。確かお出かけするって聞いてましたが。,悲しい,質問(What)
1_8741,引っ越しして半年経つけれど、未だ友達ができないのよ。,それは寂しいね。,悲しい,自己開示
1_8773,彼と前から旅行に行くことになっていたんだけど、3日前に彼の急な仕事で行けなくなっちゃったよ。,おぉ、それは残念。つらかったね。,悲しい,自己開示
1_8805,昨日さ。死んだ爺ちゃんから貰った腕時計が俺の不注意で壊れちゃって。,マジで？　直りそうなのか？,悲しい,確認
1_8837,バイト中にお客様に怒鳴られてしまいました。,何があったんですか？,悲しい,質問(What)
1_8869,雨なのに買ったばかりの靴を履いてきてしまいました。,大丈夫でしたか？,悲しい,質問(YesNo)
1_8901,遊びに行く予定を立てていたのに、なくなってしまいました。,残念ですね。どうしてなくなったんです？,悲しい,自己開示
1_8933,もうすぐ姉が家から出て行っちゃうんだよね。,何かあるの？,悲しい,質問(What)
1_8965,こないだ花火大会行ったの。気になってる人と友人と集団で。,えーなんか進展あったの？,悲しい,質問(YesNo)
1_8997,祖父が余命宣告を受けちゃった。,なにかのご病気？,悲しい,質問(What)
1_9029,最近ね、実家の父が物忘れが激しいみたいなんだー。,物忘れ？心配だね。,悲しい,質問(YesNo)
1_9061,息子の嫁が、私たちとは暮らしたくないみたいなんですよ。,本当ですか？それは辛いですね。,悲しい,確認
1_9093,先日、夫が解雇されてしまったの。とても悲しいわ。,それはあなたも大変ね。,悲しい,自己開示
1_9125,車のドアに、指を挟んだんだ。痛かった。,想像するだけでも、痛いね。,悲しい,自己開示
1_9157,子供が映画に飽きちゃって、途中で退出したんだ。,それは残念だったね。続きは見れなかったの？,悲しい,自己開示
1_9189,レストランに行ったら、閉店した後だったの。とても残念だった。,それはがっかりだね。,悲しい,自己開示
1_9221,妹が国際結婚をすることになったんだ。,外国の人と結婚するんだね。すごいな。,悲しい,自己開示
1_9253,産後、おなかの皮が戻らなくて悲しいよ。,お腹、とっても大きくなってたものね。,悲しい,自己開示
1_9285,息子にパソコンの使い方を習ってるんですが、教え甲斐がないと言われたんです。,それはお辛いですね。,悲しい,質問(YesNo)
1_9317,急いでお風呂のお湯を溜めようとしたら、栓が抜けちゃってたの。,うわー、失敗しちゃったね。,悲しい,自己開示
1_9349,ルーターが壊れて、wifiがつながらないから悲しい。,それは不便だよね。治りそう？,悲しい,自己開示
1_9381,ヨーロッパ旅行に行く予定だったのに、コロナの出国規制でダメになりました。,それは残念ですね。,悲しい,自己開示
1_9413,実家に帰ろうと思っていたんですけど、帰れなくなりました。,どうしたんですか？,悲しい,質問(What)
1_9445,自分が卒業した小学校が、この春廃校になったみたいです。,それは残念ですね。,悲しい,自己開示
1_9477,お気に入りの靴を久しぶりに履いたら、何となく湿っぽいんですよ。,どうしたんですか？,悲しい,質問(What)
1_9509,チケットを取って楽しみにしていたバンドのコンサートが中止になっちゃいました。,何があったんですか？,悲しい,質問(What)
1_9541,愛し合っている恋人が、それぞれの事情で別れてしまうという映画を見ました。,それは切ないね。,悲しい,自己開示
1_9573,昨日思い切って告白したんだけど振られちゃったー。,そうか。頑張ったね。,悲しい,あいづち
1_9605,最近、ペットのハムスターが弱っているんだ。,そうなんだ。病院には行ったの？,悲しい,あいづち
1_9637,観葉植物が枯れていってしまう。育て方が悪いのかな。,どうなんだろうね。水はあげすぎていない？,悲しい,自己開示
1_9669,昨日塗ったばかりの、マニキュアがもう剥がれたよ～。,それは早いね～。自分で塗ったの？,悲しい,自己開示
1_9701,ちょっ、聞いて。私の推しの俳優さんが病気で亡くなったらしいの。,えっ？　それって、去年貴女が舞台観に行ってたって俳優さん？,悲しい,質問(What)
1_9733,このあいだ大事にしてるバイクが壊れちゃったんだよね。,バイクが？　それは残念だね。,悲しい,質問(YesNo)
1_9765,聞いて。神社でおみくじ3回連続大凶引いた。,うわ、なにそれ。なかなかあり得ないね。,悲しい,質問(What)
1_9797,昨日どうしてもプリンが食べたくて、遠回りして買って帰ったんだけど。お皿に移すときに落としちゃって。,あちゃ～、プッチンする時に滑った感じ？,悲しい,質問(YesNo)
1_9829,あんなに頑張って取った車の免許なのに、結局、ペーパードライバーになっちゃって悲しい。,免許とった後に、車に乗らなかったの？,悲しい,質問(YesNo)
1_9861,今のパート先、正直辞めたいんだよね。,どうして？もしかして、いじめられてるとか？,悲しい,質問(What)
1_9893,昨日、家の階段で足を滑らせてしまいました。,ええっ！さぞ怖かったでしょう。大丈夫でしたか？,悲しい,自己開示
1_9925,梨が大好きなので買ったんですが、半分は傷んでいました。,それはひどいですね。,悲しい,自己開示
1_9957,昨日のニュースでミュージシャンが死んだって言ってました。,ああ、あの方なら私もCD持ってます。癌だったようですね。,悲しい,自己開示
1_9989,うちでセキセイインコを飼い始めて3年たちました。,かわいいでしょうね。,悲しい,自己開示
1_10021,推していたアイドルが卒業することになったんだ。,そりゃ残念だね。いつ卒業するの？,悲しい,自己開示
1_10053,鳥のフンが服についちゃった。,それは災難だったね。洗えない状況なの？,悲しい,自己開示
1_10085,好きだった俳優が亡くなっちゃった。,死因はなんだったの？,悲しい,質問(What)
1_10117,好きなキャラが上手に描けたから、ネットにアップしたんだよね。,ネットにアップしたんだ。,悲しい,自己開示
